elapsed_time_sec,ss1,ss2,ss3,ss4
26.090063,0.25001517,0.3529111,0.36678454,0.34731188
26.100061,0.2501467,0.35229164,0.36533734,0.34812877
26.110062,0.24972147,0.35187966,0.36661845,0.34827927
26.120062,0.24985054,0.3527808,0.36665693,0.34731993
26.130062,0.24992117,0.35111937,0.3664061,0.34730056
26.140062,0.25011092,0.35185933,0.3661529,0.34762624
26.150066,0.24916625,0.35134462,0.36601257,0.3473233
26.160063,0.24922906,0.35188153,0.36695194,0.3478533
26.170063,0.24856856,0.351239,0.3669027,0.3477413
26.180061,0.249138,0.35160837,0.36660844,0.34761187
26.190062,0.2489867,0.35207385,0.36665255,0.34808317
26.200064,0.24972364,0.35149965,0.36688676,0.34669814
26.210064,0.2500884,0.3513535,0.36643,0.3474965
26.220062,0.24962613,0.3513398,0.3662062,0.3479949
26.230062,0.25012472,0.35128745,0.3667513,0.3476655
26.24006,0.249462,0.35101706,0.3664205,0.3478996
26.250069,0.2501708,0.35171354,0.36670476,0.3474151
26.260065,0.24995676,0.35103118,0.3669415,0.3480702
26.270061,0.24985288,0.3525956,0.36637306,0.34767234
26.280062,0.24971989,0.35179922,0.36668205,0.34686986
26.290062,0.24919735,0.35157156,0.36657345,0.34762195
26.300062,0.24940087,0.35199744,0.3667802,0.3473774
26.310062,0.24873106,0.35107186,0.3668001,0.34726363
26.320063,0.24863154,0.35126463,0.3665813,0.3472403
26.330061,0.24902359,0.3510475,0.36695793,0.34697673
26.340061,0.24987526,0.3517244,0.36765617,0.34735778
26.350061,0.24923728,0.3513214,0.36688054,0.3476477
26.360062,0.24982662,0.35192332,0.36797744,0.3466132
26.370064,0.24912506,0.34989342,0.36656046,0.3468951
26.380062,0.24818185,0.35111398,0.36626554,0.34712133
26.390062,0.24939874,0.35100618,0.36693352,0.34761688
26.400063,0.248868,0.3510105,0.3672238,0.34694114
26.41006,0.24891694,0.35041338,0.36705714,0.3467388
26.420063,0.24898183,0.35069984,0.36695626,0.34721163
26.430063,0.24891157,0.35048684,0.36709955,0.3470932
26.440063,0.24913195,0.35116962,0.36680627,0.3477675
26.450062,0.24883069,0.35106942,0.36714584,0.34736133
26.460062,0.24971505,0.35132,0.36687467,0.34730405
26.470127,0.24981093,0.35177782,0.36725253,0.34768012
26.480064,0.24955545,0.35167927,0.36792108,0.34691402
26.490063,0.2503688,0.3519804,0.367797,0.34722805
26.500063,0.24987283,0.3508124,0.36775032,0.34688136
26.510063,0.24936996,0.3518788,0.3679827,0.34683317
26.520063,0.24945612,0.3511316,0.36842746,0.34732062
26.530062,0.25021103,0.35140708,0.3677866,0.3465651
26.540062,0.24971199,0.35217148,0.368054,0.34787875
26.550062,0.24924706,0.35195276,0.36768824,0.34717664
26.560062,0.24938913,0.3516609,0.3675261,0.34722063
26.570063,0.25000596,0.35096946,0.36845514,0.3476558
26.580061,0.24897376,0.35076398,0.36844313,0.3468525
26.590063,0.24996585,0.35190824,0.36811173,0.34786543
26.600061,0.24925365,0.35101044,0.36770308,0.34769532
26.610062,0.24926125,0.3510459,0.36876026,0.3478144
26.620062,0.24941252,0.34978256,0.3681372,0.34725595
26.630062,0.2490455,0.35083562,0.36811677,0.3468879
26.640076,0.24957447,0.3509611,0.36806872,0.34661514
26.65007,0.24876405,0.35060644,0.36823598,0.34750688
26.660063,0.24997212,0.35071996,0.36833596,0.34724128
26.670063,0.2497671,0.3505574,0.36820528,0.34721112
26.680063,0.25035137,0.35041985,0.36855045,0.34714794
26.690063,0.24911706,0.35135165,0.3686149,0.3472235
26.700062,0.24933182,0.35088155,0.36818582,0.34695232
26.710062,0.2498606,0.35066676,0.36841658,0.34739017
26.720062,0.25039092,0.35072383,0.3691473,0.3472581
26.730062,0.24936913,0.35059676,0.36925268,0.34668687
26.740063,0.24978796,0.35158548,0.36878747,0.34745932
26.750088,0.24728943,0.35064813,0.36886162,0.3471322
26.760067,0.24945712,0.35031462,0.36908826,0.3475365
26.770061,0.24976622,0.3506879,0.36801225,0.34710783
26.780064,0.24931037,0.35082635,0.3690236,0.3470887
26.790062,0.2498434,0.35139516,0.36864188,0.34755665
26.800062,0.24914725,0.34999496,0.36858502,0.34785593
26.810062,0.25011632,0.3502293,0.36897582,0.347031
26.820063,0.24818784,0.34989753,0.36933106,0.34680092
26.830063,0.24959247,0.3506221,0.36934745,0.34717947
26.840063,0.25001708,0.35081944,0.36854553,0.3477621
26.850063,0.2501316,0.35070154,0.36905318,0.34694886
26.860062,0.24956341,0.35051572,0.3685666,0.3470684
26.870062,0.24944013,0.35044286,0.36921003,0.34747067
26.880062,0.24917738,0.3499204,0.3694718,0.34715843
