elapsed_time_sec,ch1_voltage,ch2_voltage,ch3_voltage,ch4_voltage,ch5_voltage,ch6_voltage,ch7_voltage,ch8_voltage
3.7400727,-0.000668107,-0.005507533,-0.003545124,2.733884,5.08,5.08,5.08,5.08
3.750082,-0.001344066,-0.005717157,-0.004427206,2.7282493,5.08,5.08,5.08,5.08
3.760068,-0.001534683,-0.006030272,-0.005530172,2.721604,5.08,5.08,5.08,5.08
3.770092,-0.004344908,-0.007344461,-0.006062493,2.7416687,5.08,5.08,5.08,5.08
3.7800913,-0.003437751,-0.007216851,-0.009120568,2.7450502,5.08,5.08,5.08,5.08
3.790131,-0.003356092,-0.00548757,-0.004000069,2.7318606,5.08,5.08,5.08,5.08
3.8000796,-0.001712431,-0.005353441,-0.004332205,2.7291431,5.08,5.08,5.08,5.08
3.8100677,-0.001168319,-0.006790754,-0.005642902,2.739569,5.08,5.08,5.08,5.08
3.8200865,-0.004587212,-0.008024417,-0.005710675,2.7432587,5.08,5.08,5.08,5.08
3.8300912,-0.002979992,-0.007958952,-0.003648428,2.7137873,5.08,5.08,5.08,5.08
3.8400698,-0.001363499,-0.005474099,-0.003570386,2.7296906,5.08,5.08,5.08,5.08
3.8500862,-0.000992698,-0.005437652,-0.003919394,2.7242258,5.08,5.08,5.08,5.08
3.8600678,-0.001598718,-0.006606132,-0.005714922,2.7210782,5.08,5.08,5.08,5.08
3.8700814,-0.003207878,-0.007911154,-0.006100931,2.7431495,5.08,5.08,5.08,5.08
3.880083,-0.004181152,-0.008116142,-0.004127336,2.7069235,5.08,5.08,5.08,5.08
3.8900685,-0.00109774,-0.004965063,-0.003411044,2.731775,5.08,5.08,5.08,5.08
3.9000819,-0.001838231,-0.005557579,-0.003617842,2.7251287,5.08,5.08,5.08,5.08
3.9100668,-0.001708256,-0.005840933,-0.005826233,2.7314765,5.08,5.08,5.08,5.08
3.920098,-0.004500751,-0.007824398,-0.006287777,2.7446613,5.08,5.08,5.08,5.08
3.9300911,-0.003342739,-0.006775357,-0.003421382,2.728019,5.08,5.08,5.08,5.08
3.9400728,-0.00099155,-0.00546946,-0.003201576,2.7092555,5.08,5.08,5.08,5.08
3.950084,-0.001571053,-0.005118647,-0.003764151,2.7223477,5.08,5.08,5.08,5.08
3.9600673,-0.001489844,-0.007620888,-0.004690469,2.734735,5.08,5.08,5.08,5.08
3.970089,-0.003576361,-0.008595191,-0.006378828,2.7388942,5.08,5.08,5.08,5.08
3.9800916,-0.003080883,-0.006370241,-0.004005734,2.7263167,5.08,5.08,5.08,5.08
3.9900696,-0.001516894,-0.005552597,-0.004756776,2.7165403,5.08,5.08,5.08,5.08
4.000087,-0.001097005,-0.005602995,-0.003606863,2.7323387,5.08,5.08,5.08,5.08
4.010065,-0.00205612,-0.007824977,-0.005414898,2.7321484,5.08,5.08,5.08,5.08
4.0200953,-0.004453381,-0.007559136,-0.006061805,2.744511,5.08,5.08,5.08,5.08
4.0300903,-0.002786489,-0.006142378,-0.004106318,2.7325475,5.08,5.08,5.08,5.08
4.040071,-0.001245008,-0.005221265,-0.004864456,2.7161205,5.08,5.08,5.08,5.08
4.050102,-0.001610083,-0.00537259,-0.003221457,2.7353413,5.08,5.08,5.08,5.08
4.0600753,-0.002231825,-0.007207495,-0.005611937,2.725106,5.08,5.08,5.08,5.08
4.070099,-0.003684893,-0.007675781,-0.005704596,2.7384977,5.08,5.08,5.08,5.08
4.0800896,-0.003088346,-0.006895419,-0.004353519,2.7199516,5.08,5.08,5.08,5.08
4.0900683,-0.001875489,-0.005627183,-0.004160229,2.732324,5.08,5.08,5.08,5.08
4.1000857,-0.001616839,-0.004533349,-0.003794679,2.7315948,5.08,5.08,5.08,5.08
4.1100674,-0.002533445,-0.0070343,-0.005133491,2.7314968,5.08,5.08,5.08,5.08
4.120099,-0.004036593,-0.007464891,-0.005394495,2.708137,5.08,5.08,5.08,5.08
4.1300855,-0.002875943,-0.006703735,-0.004153026,2.7261424,5.08,5.08,5.08,5.08
4.1400733,-0.00110777,-0.005608152,-0.002906672,2.7229161,5.08,5.08,5.08,5.08
4.150083,-0.001559308,-0.005129564,-0.00304275,2.7327013,5.08,5.08,5.08,5.08
4.1600666,-0.002307582,-0.007508688,-0.004648551,2.7300348,5.08,5.08,5.08,5.08
4.170105,-0.003970807,-0.008411636,-0.006648229,2.7464042,5.08,5.08,5.08,5.08
4.180094,-0.00265157,-0.005189451,-0.003375194,2.7281969,5.08,5.08,5.08,5.08
4.190071,-0.001374936,-0.005219574,-0.003874008,2.727193,5.08,5.08,5.08,5.08
4.200077,-0.000813069,-0.005800106,-0.003589041,2.727073,5.08,5.08,5.08,5.08
4.210066,-0.002669513,-0.006868345,-0.005033877,2.735505,5.08,5.08,5.08,5.08
4.2200947,-0.005163392,-0.00812663,-0.006239875,2.7449555,5.08,5.08,5.08,5.08
4.2300935,-0.003852174,-0.004663594,-0.004290287,2.7330043,5.08,5.08,5.08,5.08
4.240071,-0.001402164,-0.005275022,-0.002992932,2.711163,5.08,5.08,5.08,5.08
4.2500763,-0.001271505,-0.005159311,-0.003807796,2.7316782,5.08,5.08,5.08,5.08
4.2600665,-0.002631131,-0.007473266,-0.005226848,2.7127187,5.08,5.08,5.08,5.08
4.2700977,-0.003850967,-0.007329322,-0.005133564,2.7348466,5.08,5.08,5.08,5.08
4.280093,-0.002986036,-0.00733701,-0.003776462,2.7325583,5.08,5.08,5.08,5.08
4.2900734,-0.001523271,-0.004876366,-0.003686585,2.7197723,5.08,5.08,5.08,5.08
4.3000793,-0.001329092,-0.00495618,-0.004428448,2.7322462,5.08,5.08,5.08,5.08
4.310067,-0.002921634,-0.008508189,-0.004751831,2.721319,5.08,5.08,5.08,5.08
4.3201027,-0.004045109,-0.00806404,-0.006185337,2.7242362,5.08,5.08,5.08,5.08
4.3300915,-0.002952339,-0.005780684,-0.004223247,2.733058,5.08,5.08,5.08,5.08
4.3400707,-0.001446566,-0.00574442,-0.004175841,2.7162304,5.08,5.08,5.08,5.08
4.350078,-0.002035079,-0.004459108,-0.003823066,2.7330081,5.08,5.08,5.08,5.08
4.360067,-0.002746336,-0.007672777,-0.005431232,2.7316678,5.08,5.08,5.08,5.08
4.370101,-0.004671639,-0.007457083,-0.006052724,2.7259402,5.08,5.08,5.08,5.08
4.3800874,-0.003050971,-0.005235683,-0.003668429,2.7339134,5.08,5.08,5.08,5.08
4.3900704,-0.001797591,-0.004724486,-0.004192803,2.7250276,5.08,5.08,5.08,5.08
4.4000773,-0.001338826,-0.006159032,-0.004565955,2.7337394,5.08,5.08,5.08,5.08
4.410116,-0.002854759,-0.00800236,-0.007133737,2.732019,5.08,5.08,5.08,5.08
4.4227123,-0.002187967,-0.005639969,-0.003721832,2.7278173,5.08,5.08,5.08,5.08
4.430102,-0.004142653,-0.006601831,-0.003682303,2.728759,5.08,5.08,5.08,5.08
4.440071,-0.000801312,-0.004880473,-0.004798504,2.726019,5.08,5.08,5.08,5.08
4.450077,-0.000527652,-0.005074683,-0.003879352,2.7267382,5.08,5.08,5.08,5.08
4.460069,-0.002261418,-0.007256628,-0.004896606,2.7380047,5.08,5.08,5.08,5.08
4.470089,-0.004359101,-0.007953498,-0.005979793,2.735998,5.08,5.08,5.08,5.08
4.4800806,-0.003301247,-0.006852046,-0.007459167,2.7532485,5.08,5.08,5.08,5.08
4.490072,-0.002963847,-0.006733342,-0.003941994,2.73073,5.08,5.08,5.08,5.08
4.500077,-0.001991094,-0.005528161,-0.004223838,2.7294822,5.08,5.08,5.08,5.08
4.5100737,-0.002352291,-0.006665595,-0.004738111,2.739527,5.08,5.08,5.08,5.08
4.5200806,-0.004280669,-0.007829011,-0.006411803,2.7275589,5.08,5.08,5.08,5.08
4.530092,-0.002295636,-0.005129067,-0.004617101,2.7296774,5.08,5.08,5.08,5.08
4.540068,-0.00115766,-0.004705942,-0.004254532,2.7150965,5.08,5.08,5.08,5.08
4.550075,-0.001639477,-0.004978843,-0.004468059,2.6909778,5.08,5.08,5.08,5.08
4.560079,-0.003035796,-0.006606132,-0.005712189,2.7387652,5.08,5.08,5.08,5.08
4.5700827,-0.00396604,-0.007535655,-0.005793567,2.7369192,5.08,5.08,5.08,5.08
4.5800853,-0.002959681,-0.005846364,-0.003764873,2.7251155,5.08,5.08,5.08,5.08
4.5900683,-0.000904285,-0.005889406,-0.004262622,2.724424,5.08,5.08,5.08,5.08
4.6000757,-0.001376521,-0.004742689,-0.003685497,2.7067878,5.08,5.08,5.08,5.08
4.6100836,-0.003712686,-0.006819508,-0.00488778,2.7381322,5.08,5.08,5.08,5.08
4.6200933,-0.004266643,-0.007382736,-0.004975486,2.746727,5.08,5.08,5.08,5.08
4.630096,-0.001885069,-0.005270504,-0.003713162,2.732765,5.08,5.08,5.08,5.08
4.640067,-0.001644847,-0.006011386,-0.004281014,2.7307534,5.08,5.08,5.08,5.08
4.6500773,-0.00109625,-0.006113779,-0.003750348,2.7073,5.08,5.08,5.08,5.08
4.660083,-0.003485418,-0.006852685,-0.005855048,2.7365634,5.08,5.08,5.08,5.08
4.670084,-0.004122096,-0.00770418,-0.0057648,2.7383513,5.08,5.08,5.08,5.08
4.68008,-0.001330204,-0.004992622,-0.004003523,2.7284465,5.08,5.08,5.08,5.08
4.690067,-0.001485174,-0.004971367,-0.00361901,2.7220612,5.08,5.08,5.08,5.08
4.7000756,-0.001812544,-0.00571078,-0.003549891,2.7295601,5.08,5.08,5.08,5.08
4.7100873,-0.003455957,-0.006586536,-0.004707075,2.7338452,5.08,5.08,5.08,5.08
4.7200813,-0.003720945,-0.007347453,-0.005440505,2.7281723,5.08,5.08,5.08,5.08
4.7300844,-0.002492252,-0.009369474,-0.007906979,2.7393992,5.08,5.08,5.08,5.08
4.7400684,-0.001678556,-0.005434248,-0.003609976,2.7299473,5.08,5.08,5.08,5.08
4.7500787,-0.001871184,-0.007047583,-0.005553709,2.721386,5.08,5.08,5.08,5.08
4.760093,-0.00356056,-0.006600483,-0.0055119,2.7475398,5.08,5.08,5.08,5.08
4.7700853,-0.003911313,-0.008677525,-0.005602558,2.737088,5.08,5.08,5.08,5.08
4.7800956,-0.005419899,-0.011148339,-0.006213662,2.741364,5.08,5.08,5.08,5.08
4.7900786,-0.002827884,-0.006680176,-0.00408763,2.7336936,5.08,5.08,5.08,5.08
4.800084,-0.001632368,-0.005250562,-0.003764045,2.7126498,5.08,5.08,5.08,5.08
4.810094,-0.004177852,-0.008131177,-0.005811437,2.7412915,5.08,5.08,5.08,5.08
4.8200903,-0.005987195,-0.00701055,-0.005474522,2.7379985,5.08,5.08,5.08,5.08
4.830091,-0.007677863,-0.007164962,-0.010405355,2.7137883,5.08,5.08,5.08,5.08
4.8400707,-0.001784557,-0.008673077,-0.006723951,2.72975,5.08,5.08,5.08,5.08
4.850077,-0.001565612,-0.005382631,-0.004095826,2.7197902,5.08,5.08,5.08,5.08
4.860085,-0.002892715,-0.006735767,-0.005345019,2.7439091,5.08,5.08,5.08,5.08
4.8700895,-0.004256247,-0.007873294,-0.0060362,2.7263732,5.08,5.08,5.08,5.08
4.8800826,-0.007443093,-0.012243094,-0.007504444,2.7525227,5.08,5.08,5.08,5.08
4.89007,-0.001300977,-0.005791128,-0.003801279,2.728669,5.08,5.08,5.08,5.08
4.9000797,-0.000823534,-0.005547334,-0.003820582,2.7275732,5.08,5.08,5.08,5.08
4.91009,-0.003204448,-0.006961559,-0.005771671,2.7474499,5.08,5.08,5.08,5.08
4.920089,-0.004402403,-0.008143902,-0.006606229,2.7426488,5.08,5.08,5.08,5.08
4.9300957,-0.002917151,-0.005851698,-0.005848268,2.7104359,5.08,5.08,5.08,5.08
4.9400797,-0.001651742,-0.005772831,-0.003198946,2.7264833,5.08,5.08,5.08,5.08
4.95009,-0.005038857,-0.004899111,-0.003655064,2.7254832,5.08,5.08,5.08,5.08
4.9601007,-0.002796389,-0.006098462,-0.005426643,2.737817,5.08,5.08,5.08,5.08
4.9700885,-0.004037399,-0.0077091,-0.006145347,2.7352235,5.08,5.08,5.08,5.08
4.980088,-0.003638587,-0.007782243,-0.005327135,2.72082,5.08,5.08,5.08,5.08
4.990077,-0.001198551,-0.00499235,-0.003724398,2.7277317,5.08,5.08,5.08,5.08
5.000077,-0.00214749,-0.005163001,-0.004213255,2.7130084,5.08,5.08,5.08,5.08
5.0100756,-0.003714569,-0.009482323,-0.005304367,2.7336032,5.08,5.08,5.08,5.08
5.0200934,-0.004124861,-0.00788356,-0.005837197,2.7429662,5.08,5.08,5.08,5.08
5.030076,-0.007917695,-0.007638689,-0.009479757,2.7295442,5.08,5.08,5.08,5.08
5.0400805,-0.001410266,-0.00557929,-0.003411518,2.7343237,5.08,5.08,5.08,5.08
5.050084,-0.001630251,-0.005459501,-0.00356024,2.7256064,5.08,5.08,5.08,5.08
5.0601053,-0.002777831,-0.007531163,-0.005775445,2.7335231,5.08,5.08,5.08,5.08
5.0700965,-0.003582394,-0.007572643,-0.006050204,2.7489278,5.08,5.08,5.08,5.08
5.0800924,-0.002651593,-0.007018026,-0.004103716,2.680676,5.08,5.08,5.08,5.08
5.090084,-5.05E-05,-0.003610414,-0.002607523,2.7233868,5.08,5.08,5.08,5.08
5.1000953,2.27E-05,-0.00322822,-0.002510724,2.7205274,5.08,5.08,5.08,5.08
5.110114,0.000104085,-0.005081141,-0.002986282,2.705229,5.08,5.08,5.08,5.08
5.1201096,-0.001919855,-0.004900895,-0.003636837,2.7277958,5.08,5.08,5.08,5.08
5.1301174,-0.002457511,-0.005848386,-0.00241596,2.7123237,5.08,5.08,5.08,5.08
5.1400795,0.000296109,-0.00423561,-0.002008362,2.7168741,5.08,5.08,5.08,5.08
5.1500916,0.000576016,-0.004011837,-0.002217975,2.7143807,5.08,5.08,5.08,5.08
5.1600976,-0.00136331,-0.005437773,-0.004046753,2.7093997,5.08,5.08,5.08,5.08
5.1701484,-0.001076521,-0.005277991,-0.004232745,2.7260647,5.08,5.08,5.08,5.08
5.1801095,-0.002620983,-0.00611274,-0.004410448,2.7099183,5.08,5.08,5.08,5.08
5.190076,-0.000743793,-0.005277471,-0.003470822,2.7241356,5.08,5.08,5.08,5.08
5.200082,-0.000841408,-0.004389925,-0.003961675,2.719427,5.08,5.08,5.08,5.08
5.210092,-0.00261611,-0.00688663,-0.004583569,2.7150016,5.08,5.08,5.08,5.08
5.220089,-0.002341681,-0.005403047,-0.003890011,2.7235136,5.08,5.08,5.08,5.08
5.2301006,-0.00370092,-0.007317354,-0.004741317,2.7136939,5.08,5.08,5.08,5.08
5.2400775,-0.001057147,-0.004277658,-0.003053608,2.7028437,5.08,5.08,5.08,5.08
5.250083,-0.00062192,-0.005250692,-0.002499736,2.7258217,5.08,5.08,5.08,5.08
5.2600856,-0.002022118,-0.005154249,-0.004037362,2.7251909,5.08,5.08,5.08,5.08
5.2700872,-0.001393175,-0.005927089,-0.003688974,2.736453,5.08,5.08,5.08,5.08
5.280091,-0.002621019,-0.006030937,-0.003724138,2.7268355,5.08,5.08,5.08,5.08
5.290081,-0.000399983,-0.005705767,-0.002800586,2.722935,5.08,5.08,5.08,5.08
5.300085,-0.000328685,-0.003697336,-0.002970684,2.7071526,5.08,5.08,5.08,5.08
5.310091,-0.00120806,-0.004355731,-0.003502071,2.7263982,5.08,5.08,5.08,5.08
5.3200917,-0.000980397,-0.00535771,-0.00422391,2.7309804,5.08,5.08,5.08,5.08
5.330093,-0.002602177,-0.006287979,-0.004183128,2.7249987,5.08,5.08,5.08,5.08
5.340081,-3.22E-05,-0.003894931,-0.001869338,2.7075953,5.08,5.08,5.08,5.08
5.3500824,-0.000121273,-0.004074039,-0.002388354,2.7214296,5.08,5.08,5.08,5.08
5.3600926,-0.001657207,-0.005287915,-0.002767529,2.728915,5.08,5.08,5.08,5.08
5.370092,-0.00113935,-0.005081297,-0.003678719,2.726258,5.08,5.08,5.08,5.08
5.3800926,-0.00157622,-0.006138215,-0.00440097,2.7220888,5.08,5.08,5.08,5.08
5.390076,-0.000391668,-0.00379313,-0.002428519,2.7043822,5.08,5.08,5.08,5.08
5.400081,0.000522079,-0.004003096,-0.00281788,2.723038,5.08,5.08,5.08,5.08
5.4101167,-0.001804439,-0.005269667,-0.003991978,2.718834,5.08,5.08,5.08,5.08
5.420092,-0.000999546,-0.005657663,-0.00366915,2.7258186,5.08,5.08,5.08,5.08
5.430105,-0.002242671,-0.006819366,-0.003817672,2.7288427,5.08,5.08,5.08,5.08
5.440077,0.000352338,-0.004191582,-0.002765554,2.7159085,5.08,5.08,5.08,5.08
5.450085,-0.000985956,-0.003722882,-0.002602387,2.7157555,5.08,5.08,5.08,5.08
5.460089,-0.001349649,-0.005964287,-0.003313664,2.7213569,5.08,5.08,5.08,5.08
5.4700885,-0.001875903,-0.005657119,-0.003780081,2.672182,5.08,5.08,5.08,5.08
5.4801054,-0.003254163,-0.006107735,-0.004644412,2.7326956,5.08,5.08,5.08,5.08
5.4900813,-0.00442445,-0.008638457,-0.003669564,2.7333827,5.08,5.08,5.08,5.08
5.500081,-0.000146655,-0.003267124,-0.00283891,2.7279928,5.08,5.08,5.08,5.08
5.510079,-0.001868984,-0.004861238,-0.003925778,2.7231727,5.08,5.08,5.08,5.08
5.5200906,-0.000748905,-0.005304861,-0.005097357,2.723769,5.08,5.08,5.08,5.08
5.5301003,-0.00207325,-0.005830467,-0.004439306,2.7244887,5.08,5.08,5.08,5.08
5.5400767,-0.000956055,-0.003852186,-0.002904084,2.7185698,5.08,5.08,5.08,5.08
5.550087,-0.000374056,-0.003864629,-0.002604117,2.7267902,5.08,5.08,5.08,5.08
5.5601063,-0.001453982,-0.005317946,-0.003577932,2.7222629,5.08,5.08,5.08,5.08
5.570105,-0.002087845,-0.006655988,-0.003442258,2.7281795,5.08,5.08,5.08,5.08
5.5801015,-0.002328517,-0.006658804,-0.00439876,2.7308438,5.08,5.08,5.08,5.08
5.590079,6.46E-05,-0.005402538,-0.003316836,2.7190156,5.08,5.08,5.08,5.08
5.6001186,-0.000779289,-0.003693312,-0.002840043,2.7257493,5.08,5.08,5.08,5.08
5.6100864,-0.001124779,-0.005258428,-0.003441938,2.7100112,5.08,5.08,5.08,5.08
5.6200857,-0.002059955,-0.005756981,-0.003238418,2.610809,5.08,5.08,5.08,5.08
5.630094,-0.002347572,-0.006195946,-0.004376914,2.729225,5.08,5.08,5.08,5.08
5.640081,-1.10E-05,-0.004103302,-0.002336099,2.7139163,5.08,5.08,5.08,5.08
5.6500897,0.000372079,-0.004139627,-0.001606064,2.724277,5.08,5.08,5.08,5.08
5.660089,-0.002023183,-0.005235364,-0.003557011,2.7294204,5.08,5.08,5.08,5.08
5.670096,-0.001830567,-0.005360135,-0.004384082,2.7274091,5.08,5.08,5.08,5.08
5.680092,-0.002313389,-0.006937348,-0.004016474,2.72909,5.08,5.08,5.08,5.08
5.690071,-0.000973096,-0.006360237,-0.004518765,2.7403092,5.08,5.08,5.08,5.08
5.700076,-0.00194383,-0.005919696,-0.003697514,2.7342875,5.08,5.08,5.08,5.08
5.710079,-0.004760939,-0.007640014,-0.005208101,2.7347987,5.08,5.08,5.08,5.08
5.7200837,-0.004508356,-0.008538241,-0.005877235,2.7319636,5.08,5.08,5.08,5.08
5.7300854,-0.001844524,-0.005280501,-0.004055527,2.7475746,5.08,5.08,5.08,5.08
5.740071,-0.001663878,-0.0058719,-0.002885299,2.7373822,5.08,5.08,5.08,5.08
5.7500796,-0.001014709,-0.004473561,-0.004805979,2.7237868,5.08,5.08,5.08,5.08
5.760082,-0.00307355,-0.007553366,-0.005502979,2.7344348,5.08,5.08,5.08,5.08
5.7700853,-0.004505269,-0.007795242,-0.005521242,2.7368333,5.08,5.08,5.08,5.08
5.78008,-0.007417829,-0.01165302,-0.008192278,2.726428,5.08,5.08,5.08,5.08
5.7900777,-0.001567836,-0.00492272,-0.004207329,2.7344644,5.08,5.08,5.08,5.08
5.80008,-0.001538742,-0.005459843,-0.004595537,2.7274673,5.08,5.08,5.08,5.08
5.8100767,-0.003556228,-0.007265534,-0.00547645,2.743067,5.08,5.08,5.08,5.08
5.820094,-0.002862081,-0.008194501,-0.006566085,2.7469127,5.08,5.08,5.08,5.08
5.8300896,-0.001619616,-0.004993332,-0.003024938,2.729094,5.08,5.08,5.08,5.08
5.8400726,-0.001420104,-0.005400385,-0.003485394,5.08,5.08,5.08,5.08,5.08
5.850074,-0.001614828,-0.005665659,-0.005041116,2.7293847,5.08,5.08,5.08,5.08
5.8602395,-0.002095166,-0.004598957,-0.003474855,2.731124,5.08,5.08,5.08,5.08
5.8707247,-0.001985449,-0.005564567,-0.003772443,2.717602,5.08,5.08,5.08,5.08
5.8800917,-0.003625423,-0.007696991,-0.006256186,2.742499,5.08,5.08,5.08,5.08
5.8900747,-0.001385499,-0.006331349,-0.004062543,2.7445076,5.08,5.08,5.08,5.08
5.900069,-0.00122218,-0.005439273,-0.004216292,2.704496,5.08,5.08,5.08,5.08
5.910073,-0.003096531,-0.007182631,-0.004984212,2.74075,5.08,5.08,5.08,5.08
5.9200807,-0.003949422,-0.008252375,-0.006453154,2.7251196,5.08,5.08,5.08,5.08
5.9301167,-0.001401573,-0.005760861,-0.004270774,2.7354283,5.08,5.08,5.08,5.08
5.940069,-0.000761689,-0.005650224,-0.004830829,2.7337599,5.08,5.08,5.08,5.08
5.950077,-0.001565506,-0.004328538,-0.004274405,2.7019062,5.08,5.08,5.08,5.08
5.9600754,-0.00319909,-0.006973068,-0.00534671,2.7407267,5.08,5.08,5.08,5.08
5.9700923,-0.003806921,-0.007633982,-0.006070338,2.7341197,5.08,5.08,5.08,5.08
5.9800873,-0.001228402,-0.005542969,-0.003806826,2.663338,5.08,5.08,5.08,5.08
5.9900675,-0.001461741,-0.005315828,-0.004353412,2.737764,5.08,5.08,5.08,5.08
6.0000777,-0.00238891,-0.005833164,-0.004142265,2.7092607,5.08,5.08,5.08,5.08
6.010081,-0.00315158,-0.006849598,-0.00561584,2.7441473,5.08,5.08,5.08,5.08
6.02009,-0.002995593,-0.006785763,-0.005652175,2.7434978,5.08,5.08,5.08,5.08
6.0300837,-0.001457069,-0.005626521,-0.003060873,2.7271292,5.08,5.08,5.08,5.08
6.0400767,-0.001756478,-0.005183274,-0.00261132,2.7140965,5.08,5.08,5.08,5.08
6.0500765,-0.001965345,-0.005737312,-0.0037842,2.7196074,5.08,5.08,5.08,5.08
6.0600796,-0.003578952,-0.007058891,-0.005193281,2.746916,5.08,5.08,5.08,5.08
6.070085,-0.00411204,-0.007312121,-0.005644691,2.7400022,5.08,5.08,5.08,5.08
6.080086,-0.003321553,-0.006878398,-0.003645365,2.7188544,5.08,5.08,5.08,5.08
6.090069,-0.001705384,-0.005576688,-0.004536187,2.7539754,5.08,5.08,5.08,5.08
6.1000853,-0.003278916,-0.008461951,-0.005033475,2.7310228,5.08,5.08,5.08,5.08
6.11011,-0.005063837,-0.005345492,-0.008333099,2.7488985,5.08,5.08,5.08,5.08
6.1201563,-0.005964228,-0.010582368,-0.008689104,2.754455,5.08,5.08,5.08,5.08
6.130097,-0.003717006,-0.011834526,-0.009813514,2.607257,5.08,5.08,5.08,5.08
6.1400867,-0.008275476,-0.011559332,-0.010716681,3.4918854,5.08,5.08,5.08,5.08
6.1500726,-0.009903124,-0.014539771,-0.005526091,2.7344024,5.08,5.08,5.08,5.08
6.160097,-0.002495667,-0.006741397,-0.006870852,2.7523425,5.08,5.08,5.08,5.08
6.170046,-0.003672271,-0.008992972,-0.008353549,2.7231956,5.08,5.08,5.08,5.08
6.1816487,-0.00517354,-0.006605389,-0.005443084,2.7556658,5.08,5.08,5.08,5.08
6.1901135,-0.0011057,-0.005620441,-0.002818425,2.7603223,5.08,5.08,5.08,5.08
6.2001357,-0.002403527,-0.006978426,-0.00461232,2.754766,5.08,5.08,5.08,5.08
6.210086,-0.007253313,-0.011724753,-0.004662958,2.7418382,5.08,5.08,5.08,5.08
6.220089,-0.005040111,-0.010046864,-0.007644724,2.7522454,5.08,5.08,5.08,5.08
6.230096,-0.00714508,-0.010362001,-0.009066435,2.7497375,5.08,5.08,5.08,5.08
6.240067,-0.002321231,-0.00543646,-0.004382627,2.7445512,5.08,5.08,5.08,5.08
6.2500877,-0.006911587,-0.006450324,-0.007233635,2.7654777,5.08,5.08,5.08,5.08
6.2600784,-0.00449188,-0.007725067,-0.005177623,2.748408,5.08,5.08,5.08,5.08
6.2700963,-0.006072121,-0.0132623,-0.011595324,2.7316883,5.08,5.08,5.08,5.08
6.2800884,-0.006233772,-0.010172558,-0.007978514,2.730575,5.08,5.08,5.08,5.08
6.2900763,-0.005364819,-0.006203848,-0.00510922,2.7561867,5.08,5.08,5.08,5.08
6.3000836,-0.002378584,-0.00550041,-0.003352875,2.7014308,5.08,5.08,5.08,5.08
6.3100843,-0.003872246,-0.007308989,-0.005737264,2.7350557,5.08,5.08,5.08,5.08
6.3200955,-0.003736262,-0.008452796,-0.006314437,2.7365236,5.08,5.08,5.08,5.08
6.3300796,-0.001266511,-0.00525649,-0.003563798,2.7174137,5.08,5.08,5.08,5.08
6.3400674,-0.001235998,-0.005689859,-0.005810798,2.7409747,5.08,5.08,5.08,5.08
6.350073,-0.001779613,-0.005772038,-0.003558087,2.7343874,5.08,5.08,5.08,5.08
6.360074,-0.003564037,-0.006705831,-0.005445615,2.7168345,5.08,5.08,5.08,5.08
6.370086,-0.004518289,-0.007679519,-0.005702987,2.7429678,5.08,5.08,5.08,5.08
6.380078,-0.001390963,-0.005153681,-0.004141103,2.7088296,5.08,5.08,5.08,5.08
6.390065,-0.000851344,-0.006454194,-0.005316027,2.7415328,5.08,5.08,5.08,5.08
6.400075,-0.001453579,-0.005345173,-0.003828093,2.72239,5.08,5.08,5.08,5.08
6.410078,-0.003059712,-0.007317728,-0.004855916,2.6714826,5.08,5.08,5.08,5.08
6.4200845,-0.004852205,-0.007773443,-0.006144756,2.741121,5.08,5.08,5.08,5.08
6.430077,-0.001401088,-0.005368414,-0.004006837,2.7173553,5.08,5.08,5.08,5.08
6.440075,-0.000956836,-0.006506807,-0.006222311,2.740135,5.08,5.08,5.08,5.08
6.450078,-0.001126598,-0.005426678,-0.003720637,2.7222824,5.08,5.08,5.08,5.08
6.4600797,-0.003112821,-0.007039753,-0.005777645,2.7336724,5.08,5.08,5.08,5.08
6.470705,-0.00199921,-0.005901848,-0.003948819,2.7305992,5.08,5.08,5.08,5.08
6.480081,-0.003807181,-0.003340645,-0.008534302,2.7227185,5.08,5.08,5.08,5.08
6.4900703,-0.00165975,-0.005207817,-0.006414479,2.7329903,5.08,5.08,5.08,5.08
6.500076,-0.00132041,-0.005438303,-0.003723417,2.7177877,5.08,5.08,5.08,5.08
6.5100775,-0.003864182,-0.007128438,-0.005397194,2.7103157,5.08,5.08,5.08,5.08
6.5200825,-0.006500654,-0.008072273,-0.009375424,2.7443054,5.08,5.08,5.08,5.08
6.530116,-0.001831229,-0.006543908,-0.003922074,2.7228043,5.08,5.08,5.08,5.08
6.5400753,-0.001673565,-0.006273915,-0.006051302,2.734638,5.08,5.08,5.08,5.08
6.550078,-0.001139303,-0.005127873,-0.003869916,2.7260642,5.08,5.08,5.08,5.08
6.560079,-0.00338169,-0.006929329,-0.004665666,2.7351794,5.08,5.08,5.08,5.08
6.570093,-0.002138172,-0.007488216,-0.005750275,2.752362,5.08,5.08,5.08,5.08
6.5800877,-0.002831944,-0.008016942,-0.010193871,2.757035,5.08,5.08,5.08,5.08
6.590073,-0.001861083,-0.005931524,-0.006021806,2.7349002,5.08,5.08,5.08,5.08
6.600074,-0.001107557,-0.005473798,-0.004348811,2.7292802,5.08,5.08,5.08,5.08
6.610075,-0.003675216,-0.006714643,-0.00581159,2.7353914,5.08,5.08,5.08,5.08
