elapsed_time_sec,ss1_lp_ma,ss2_lp_ma,ss3_lp_ma,ss4_lp_ma
16.530405,2.4999985328551437,2.4855507420860397,2.5003147660053004,2.546798855782686
16.540277,2.500002730945928,2.486544395707056,2.500325687376475,2.5474599646825244
16.550243,2.4999987602087566,2.4875359349855057,2.500325121459194,2.5481289679402277
16.56034,2.5000020188485723,2.488531038084683,2.500321860579704,2.548779903082655
16.57017,2.500003606028124,2.489517719805388,2.500316990312379,2.549415860156293
16.580458,2.500000617065017,2.4905216351219432,2.500335745449645,2.5500357033051038
16.590479,2.500011719978736,2.49152020734301,2.500357990818548,2.5506483189110862
16.60071,2.4999997745460676,2.4925158071761104,2.500336155608863,2.551242130913413
16.610235,2.500001078584609,2.493510023533316,2.500343901086245,2.5518318944674134
16.620636,2.4999987477176644,2.4945041101708285,2.5003586701770164,2.5524047874097
16.630415,2.5000003287826944,2.4955012387026168,2.500374727921427,2.5530031283573593
16.640467,2.499992031145647,2.4964947832332003,2.500392827018763,2.5535816254620607
16.650103,2.499986914863262,2.497482368463765,2.500398439022617,2.554118672804952
16.660385,2.500005739107067,2.4984622072014915,2.5003995260753404,2.5546282158692053
16.670237,2.5000171559776247,2.4994370984950467,2.5003901564368936,2.5551501880911442
16.680267,2.500012724056773,2.5004310157314413,2.5003895117795745,2.555667095431631
16.690434,2.5000199516379653,2.50144536605804,2.5003720502741444,2.5561456819103534
16.700474,2.5000024539956582,2.5024504204796534,2.5003686228298108,2.5566044698519708
16.710178,2.4999931577357115,2.5034452990253944,2.500348715577859,2.557057606434201
16.720459,2.500008151742737,2.504450667300198,2.500353127366375,2.557507274553962
16.730595,2.5000128986186065,2.5054460619858507,2.5003534160766656,2.557937638968823
16.74024,2.500030014757743,2.506457557071917,2.5003316034910257,2.5583676861941824
16.750076,2.5000120546817914,2.5074419522661424,2.500326395189184,2.5587815892090906
16.760391,2.4999909263469213,2.5084354968208697,2.5003357024331203,2.559171556385569
16.770144,2.4999873156783092,2.509459853473928,2.500322268428371,2.5595429903376212
16.78059,2.4999968658628635,2.51044698458338,2.5003099545895235,2.559909238422703
16.790222,2.499989650060848,2.511457363930263,2.5002929995569527,2.560270355532749
16.800106,2.4999924131796427,2.512460321932634,2.500281564566886,2.5605928810722824
16.810389,2.5000092229497195,2.513443667909198,2.5002965535789445,2.5609022859039436
16.820517,2.5000064851208172,2.514430666784026,2.500303524409363,2.5611905174493512
